#timestep time dt l2_h l2_h_v1 l2_h_v2 l2_h_v3 l2_b linf_h linf_h_v1 linf_h_v2 linf_h_v3 linf_b l2_H l2_v1 l2_v2 l2_v3 l2_b linf_H linf_v1 linf_v2 linf_v3 linf_b dsdu_ut waterheight e_total 
12900 188276.46066299302 14.607821929461906 1.2109011947891311e-14 1.0 1.0 1.0 0.0 1.5214198283011993e-13 1.0 1.0 1.0 0.0 1.207659308959287e-14 1.0 1.0 1.0 0.0 1.5214198283011993e-13 1.0 1.0 1.0 0.0 1.3219417899943982e-22 5942.574955414758 1.74079538772307e8
12950 189006.85175946663 14.607821929461762 1.2169746741802822e-14 1.0 1.0 1.0 0.0 1.623661682359521e-13 1.0 1.0 1.0 0.0 1.2137166592069371e-14 1.0 1.0 1.0 0.0 1.623661682359521e-13 1.0 1.0 1.0 0.0 1.3267825654738261e-22 5942.574955414758 1.7407953877230692e8
13000 189737.24285594025 14.607821929461949 1.2203612602784295e-14 1.0 1.0 1.0 0.0 1.693857582160771e-13 1.0 1.0 1.0 0.0 1.2170880558158135e-14 1.0 1.0 1.0 0.0 1.693857582160771e-13 1.0 1.0 1.0 0.0 1.3304554927252522e-22 5942.574955414759 1.7407953877230707e8
13050 190459.80337016628 14.607821929461503 1.2261203929372874e-14 1.0 1.0 1.0 0.0 1.4802178871134828e-13 1.0 1.0 1.0 0.0 1.2228297494619594e-14 1.0 1.0 1.0 0.0 1.4802178871134828e-13 1.0 1.0 1.0 0.0 1.3344850148554572e-22 5942.57495541476 1.740795387723069e8
13100 191190.1944666399 14.607821929461807 1.2289273685511595e-14 1.0 1.0 1.0 0.0 1.4527499263216903e-13 1.0 1.0 1.0 0.0 1.2256312132634157e-14 1.0 1.0 1.0 0.0 1.4527499263216903e-13 1.0 1.0 1.0 0.0 1.3402261924038026e-22 5942.574955414759 1.7407953877230695e8
13150 191920.5855631135 14.607821929461572 1.2366341301414496e-14 1.0 1.0 1.0 0.0 1.3749240374115916e-13 1.0 1.0 1.0 0.0 1.2333175760940894e-14 1.0 1.0 1.0 0.0 1.3749240374115916e-13 1.0 1.0 1.0 0.0 1.3448619258279323e-22 5942.574955414761 1.740795387723068e8
13200 192650.97665958712 14.60782192946181 1.2395687470200238e-14 1.0 1.0 1.0 0.0 1.4283339611734005e-13 1.0 1.0 1.0 0.0 1.2362448261994024e-14 1.0 1.0 1.0 0.0 1.4283339611734005e-13 1.0 1.0 1.0 0.0 1.351815525964127e-22 5942.5749554147615 1.7407953877230692e8
13250 193381.36775606073 14.60782192946163 1.2386209136942024e-14 1.0 1.0 1.0 0.0 1.4695359023611167e-13 1.0 1.0 1.0 0.0 1.2353035373771473e-14 1.0 1.0 1.0 0.0 1.4695359023611167e-13 1.0 1.0 1.0 0.0 1.35725359786551e-22 5942.574955414759 1.740795387723069e8
13300 194111.75885253435 14.607821929461716 1.2378083406386871e-14 1.0 1.0 1.0 0.0 1.4985298609746473e-13 1.0 1.0 1.0 0.0 1.2344913630939924e-14 1.0 1.0 1.0 0.0 1.4985298609746473e-13 1.0 1.0 1.0 0.0 1.3608730358851192e-22 5942.574955414761 1.7407953877230695e8
13350 194842.14994900796 14.607821929461535 1.2366673791246203e-14 1.0 1.0 1.0 0.0 1.8662953360204106e-13 1.0 1.0 1.0 0.0 1.233351717568677e-14 1.0 1.0 1.0 0.0 1.8662953360204106e-13 1.0 1.0 1.0 0.0 1.3664448308660445e-22 5942.574955414761 1.740795387723068e8
13400 195572.54104548157 14.607821929461544 1.2408726548227496e-14 1.0 1.0 1.0 0.0 1.5153158370140984e-13 1.0 1.0 1.0 0.0 1.2375495284027582e-14 1.0 1.0 1.0 0.0 1.5153158370140984e-13 1.0 1.0 1.0 0.0 1.3695694934913473e-22 5942.5749554147615 1.7407953877230686e8
13450 196302.93214195519 14.607821929461473 1.2335241143531501e-14 1.0 1.0 1.0 0.0 1.483269882757006e-13 1.0 1.0 1.0 0.0 1.2302166604364382e-14 1.0 1.0 1.0 0.0 1.483269882757006e-13 1.0 1.0 1.0 0.0 1.3755201705309753e-22 5942.574955414761 1.7407953877230707e8
13500 197033.3232384288 14.607821929461466 1.2276922299547894e-14 1.0 1.0 1.0 0.0 1.2681041898879348e-13 1.0 1.0 1.0 0.0 1.224403827531106e-14 1.0 1.0 1.0 0.0 1.2681041898879348e-13 1.0 1.0 1.0 0.0 1.3794962034293637e-22 5942.574955414761 1.74079538772307e8
13550 197763.7143349024 14.607821929461156 1.2294886779655578e-14 1.0 1.0 1.0 0.0 1.7274295342396113e-13 1.0 1.0 1.0 0.0 1.2261948363114073e-14 1.0 1.0 1.0 0.0 1.7274295342396113e-13 1.0 1.0 1.0 0.0 1.3866147286969938e-22 5942.57495541476 1.7407953877230707e8
13600 198494.10543137603 14.607821929461341 1.2346099717476298e-14 1.0 1.0 1.0 0.0 1.7838914536449855e-13 1.0 1.0 1.0 0.0 1.2313039645062416e-14 1.0 1.0 1.0 0.0 1.7838914536449855e-13 1.0 1.0 1.0 0.0 1.3898641995298694e-22 5942.574955414763 1.7407953877230707e8
13650 199216.66594560206 14.607821929461176 1.2366391426309552e-14 1.0 1.0 1.0 0.0 1.4954778653311148e-13 1.0 1.0 1.0 0.0 1.233327697857914e-14 1.0 1.0 1.0 0.0 1.4954778653311148e-13 1.0 1.0 1.0 0.0 1.3956232068221537e-22 5942.574955414761 1.7407953877230692e8
13700 199947.05704207567 14.607821929461023 1.2333613161992332e-14 1.0 1.0 1.0 0.0 1.5763557498847114e-13 1.0 1.0 1.0 0.0 1.2300585139503219e-14 1.0 1.0 1.0 0.0 1.5763557498847114e-13 1.0 1.0 1.0 0.0 1.3993674530493355e-22 5942.574955414758 1.740795387723069e8
13750 200677.44813854928 14.607821929461029 1.2329989342032973e-14 1.0 1.0 1.0 0.0 1.5107378435487634e-13 1.0 1.0 1.0 0.0 1.2296922201970929e-14 1.0 1.0 1.0 0.0 1.5107378435487634e-13 1.0 1.0 1.0 0.0 1.4027060726019058e-22 5942.57495541476 1.740795387723069e8
13800 201407.8392350229 14.607821929461085 1.2351893582792409e-14 1.0 1.0 1.0 0.0 1.377976033055123e-13 1.0 1.0 1.0 0.0 1.2318782851499265e-14 1.0 1.0 1.0 0.0 1.377976033055123e-13 1.0 1.0 1.0 0.0 1.4115629979035845e-22 5942.57495541476 1.74079538772307e8
13850 202138.2303314965 14.607821929461057 1.235247872080686e-14 1.0 1.0 1.0 0.0 1.4298599589951668e-13 1.0 1.0 1.0 0.0 1.2319360877508992e-14 1.0 1.0 1.0 0.0 1.4298599589951668e-13 1.0 1.0 1.0 0.0 1.41593128516863e-22 5942.574955414763 1.7407953877230695e8
13900 202868.62142797012 14.607821929461076 1.2415656236113772e-14 1.0 1.0 1.0 0.0 1.3962880069163002e-13 1.0 1.0 1.0 0.0 1.238237221946955e-14 1.0 1.0 1.0 0.0 1.3962880069163002e-13 1.0 1.0 1.0 0.0 1.4191807560015057e-22 5942.574955414764 1.740795387723069e8
13950 203599.01252444374 14.60782192946082 1.2347923790980556e-14 1.0 1.0 1.0 0.0 1.678597603943114e-13 1.0 1.0 1.0 0.0 1.231483999204378e-14 1.0 1.0 1.0 0.0 1.678597603943114e-13 1.0 1.0 1.0 0.0 1.4232949694154207e-22 5942.574955414761 1.7407953877230695e8
14000 204329.40362091735 14.60782192946064 1.2404714277378526e-14 1.0 1.0 1.0 0.0 1.715221551665508e-13 1.0 1.0 1.0 0.0 1.2371470007850408e-14 1.0 1.0 1.0 0.0 1.715221551665508e-13 1.0 1.0 1.0 0.0 1.4300524423682869e-22 5942.574955414761 1.7407953877230695e8
14050 205059.79471739096 14.607821929460687 1.2392475526099462e-14 1.0 1.0 1.0 0.0 1.6129796976071514e-13 1.0 1.0 1.0 0.0 1.2359224124452913e-14 1.0 1.0 1.0 0.0 1.6129796976071514e-13 1.0 1.0 1.0 0.0 1.4367207666014583e-22 5942.574955414759 1.7407953877230692e8
14100 205790.18581386458 14.607821929460608 1.230628272553189e-14 1.0 1.0 1.0 0.0 1.5824597411718183e-13 1.0 1.0 1.0 0.0 1.2273312572217686e-14 1.0 1.0 1.0 0.0 1.5824597411718183e-13 1.0 1.0 1.0 0.0 1.438699868178683e-22 5942.574955414757 1.7407953877230695e8
14150 206520.5769103382 14.60782192946081 1.2255365475065599e-14 1.0 1.0 1.0 0.0 1.5336278108752995e-13 1.0 1.0 1.0 0.0 1.2222514642422646e-14 1.0 1.0 1.0 0.0 1.5336278108752995e-13 1.0 1.0 1.0 0.0 1.4423906251740477e-22 5942.574955414761 1.7407953877230707e8
14200 207250.9680068118 14.607821929460565 1.2215312122935303e-14 1.0 1.0 1.0 0.0 1.7304815298831545e-13 1.0 1.0 1.0 0.0 1.218260091257016e-14 1.0 1.0 1.0 0.0 1.7304815298831545e-13 1.0 1.0 1.0 0.0 1.448631035552684e-22 5942.57495541476 1.740795387723068e8
14250 207973.52852103784 14.60782192946056 1.2184061902538789e-14 1.0 1.0 1.0 0.0 1.6785976039431067e-13 1.0 1.0 1.0 0.0 1.2151418789571913e-14 1.0 1.0 1.0 0.0 1.6785976039431067e-13 1.0 1.0 1.0 0.0 1.4533737474404477e-22 5942.574955414759 1.740795387723069e8
14300 208703.91961751145 14.607821929460417 1.2163669977666839e-14 1.0 1.0 1.0 0.0 1.8128854122585252e-13 1.0 1.0 1.0 0.0 1.2131010911588232e-14 1.0 1.0 1.0 0.0 1.8128854122585252e-13 1.0 1.0 1.0 0.0 1.4580273106085162e-22 5942.574955414757 1.7407953877230698e8
14350 209434.31071398506 14.60782192946046 1.2190980925234512e-14 1.0 1.0 1.0 0.0 1.5061598500834648e-13 1.0 1.0 1.0 0.0 1.2158243176079306e-14 1.0 1.0 1.0 0.0 1.5061598500834648e-13 1.0 1.0 1.0 0.0 1.463661509693228e-22 5942.574955414759 1.7407953877230704e8
14400 210164.70181045868 14.607821929460375 1.2196550062261782e-14 1.0 1.0 1.0 0.0 1.707591562556667e-13 1.0 1.0 1.0 0.0 1.2163842033805143e-14 1.0 1.0 1.0 0.0 1.707591562556667e-13 1.0 1.0 1.0 0.0 1.4696523036567189e-22 5942.574955414758 1.7407953877230707e8
14450 210895.0929069323 14.607821929460258 1.2212904483095605e-14 1.0 1.0 1.0 0.0 1.7350595233484382e-13 1.0 1.0 1.0 0.0 1.2180169713604553e-14 1.0 1.0 1.0 0.0 1.7350595233484382e-13 1.0 1.0 1.0 0.0 1.474074080153581e-22 5942.574955414759 1.74079538772307e8
14500 211625.4840034059 14.60782192946028 1.2273928544190964e-14 1.0 1.0 1.0 0.0 1.6938575821607518e-13 1.0 1.0 1.0 0.0 1.2241005660651798e-14 1.0 1.0 1.0 0.0 1.6938575821607518e-13 1.0 1.0 1.0 0.0 1.478638494601955e-22 5942.574955414761 1.7407953877230707e8
14550 212355.87509987951 14.607821929460085 1.2230080085050545e-14 1.0 1.0 1.0 0.0 1.7671054776055506e-13 1.0 1.0 1.0 0.0 1.2197286568055673e-14 1.0 1.0 1.0 0.0 1.7671054776055506e-13 1.0 1.0 1.0 0.0 1.4857971367934477e-22 5942.574955414763 1.74079538772307e8
14600 213086.26619635313 14.607821929460199 1.2223475019909929e-14 1.0 1.0 1.0 0.0 1.52141982830117e-13 1.0 1.0 1.0 0.0 1.2190666286538293e-14 1.0 1.0 1.0 0.0 1.52141982830117e-13 1.0 1.0 1.0 0.0 1.4865236988589603e-22 5942.574955414761 1.74079538772307e8
14650 213816.65729282674 14.607821929459972 1.2192857104231465e-14 1.0 1.0 1.0 0.0 1.8037294253279474e-13 1.0 1.0 1.0 0.0 1.2160229048659194e-14 1.0 1.0 1.0 0.0 1.8037294253279474e-13 1.0 1.0 1.0 0.0 1.4960046651985028e-22 5942.574955414759 1.740795387723069e8
14700 214547.04838930035 14.607821929460105 1.2148188711587509e-14 1.0 1.0 1.0 0.0 1.7686314754273182e-13 1.0 1.0 1.0 0.0 1.2115644899218718e-14 1.0 1.0 1.0 0.0 1.7686314754273182e-13 1.0 1.0 1.0 0.0 1.5018929381343445e-22 5942.574955414763 1.7407953877230695e8
14750 215277.43948577397 14.607821929459854 1.2175332207039635e-14 1.0 1.0 1.0 0.0 1.814411410080292e-13 1.0 1.0 1.0 0.0 1.2142677775713155e-14 1.0 1.0 1.0 0.0 1.814411410080292e-13 1.0 1.0 1.0 0.0 1.504616431521021e-22 5942.574955414761 1.7407953877230695e8
14800 216000.0 6.777239681890933 1.2168102240314764e-14 1.0 1.0 1.0 0.0 1.4466459350345897e-13 1.0 1.0 1.0 0.0 1.2135486351105238e-14 1.0 1.0 1.0 0.0 1.4466459350345897e-13 1.0 1.0 1.0 0.0 1.509109526993639e-22 5942.574955414759 1.7407953877230695e8
14850 216730.3910964736 14.607821929459682 1.2219772031869554e-14 1.0 1.0 1.0 0.0 1.5305758152317478e-13 1.0 1.0 1.0 0.0 1.2187028834802235e-14 1.0 1.0 1.0 0.0 1.5305758152317478e-13 1.0 1.0 1.0 0.0 1.519022864623701e-22 5942.57495541476 1.7407953877230686e8
14900 217460.78219294723 14.607821929459536 1.2167527853592867e-14 1.0 1.0 1.0 0.0 1.5610957716670915e-13 1.0 1.0 1.0 0.0 1.2134902080403342e-14 1.0 1.0 1.0 0.0 1.5610957716670915e-13 1.0 1.0 1.0 0.0 1.5179530799873634e-22 5942.574955414763 1.740795387723069e8
14950 218191.17328942084 14.60782192945963 1.2185514118586474e-14 1.0 1.0 1.0 0.0 1.5870377346371182e-13 1.0 1.0 1.0 0.0 1.2152824172137625e-14 1.0 1.0 1.0 0.0 1.5870377346371182e-13 1.0 1.0 1.0 0.0 1.5247640421720465e-22 5942.5749554147615 1.74079538772307e8
15000 218921.56438589445 14.60782192945967 1.2107903593028272e-14 1.0 1.0 1.0 0.0 1.5885637324588487e-13 1.0 1.0 1.0 0.0 1.2075468338241996e-14 1.0 1.0 1.0 0.0 1.5885637324588487e-13 1.0 1.0 1.0 0.0 1.5280625448007542e-22 5942.574955414761 1.74079538772307e8
15050 219651.95548236807 14.60782192945967 1.217990790149912e-14 1.0 1.0 1.0 0.0 1.51836783265761e-13 1.0 1.0 1.0 0.0 1.214723900722348e-14 1.0 1.0 1.0 0.0 1.51836783265761e-13 1.0 1.0 1.0 0.0 1.5328230864324568e-22 5942.57495541476 1.7407953877230695e8
15100 220382.34657884168 14.607821929459579 1.2201703429264077e-14 1.0 1.0 1.0 0.0 1.7854174514667466e-13 1.0 1.0 1.0 0.0 1.2168996102272907e-14 1.0 1.0 1.0 0.0 1.7854174514667466e-13 1.0 1.0 1.0 0.0 1.540454216838332e-22 5942.574955414759 1.740795387723071e8
15150 221112.7376753153 14.607821929459446 1.2215561432770713e-14 1.0 1.0 1.0 0.0 1.7610014863184795e-13 1.0 1.0 1.0 0.0 1.21828054654098e-14 1.0 1.0 1.0 0.0 1.7610014863184795e-13 1.0 1.0 1.0 0.0 1.5439310169064292e-22 5942.574955414763 1.74079538772307e8
15200 221843.1287717889 14.607821929459455 1.2371531881743098e-14 1.0 1.0 1.0 0.0 1.7671054776055324e-13 1.0 1.0 1.0 0.0 1.2338408469624095e-14 1.0 1.0 1.0 0.0 1.7671054776055324e-13 1.0 1.0 1.0 0.0 1.5502605760047604e-22 5942.574955414761 1.7407953877230695e8
15250 222573.51986826252 14.607821929459337 1.2523043755550387e-14 1.0 1.0 1.0 0.0 1.8983412902774412e-13 1.0 1.0 1.0 0.0 1.2489509977360582e-14 1.0 1.0 1.0 0.0 1.8983412902774412e-13 1.0 1.0 1.0 0.0 1.5551013514841883e-22 5942.574955414759 1.7407953877230698e8
15300 223303.91096473613 14.607821929459158 1.2654744645692123e-14 1.0 1.0 1.0 0.0 1.989901159583441e-13 1.0 1.0 1.0 0.0 1.2620813218282703e-14 1.0 1.0 1.0 0.0 1.989901159583441e-13 1.0 1.0 1.0 0.0 1.5589971505348512e-22 5942.574955414757 1.7407953877230692e8
15350 224034.30206120975 14.607821929459044 1.2618276105727426e-14 1.0 1.0 1.0 0.0 1.9960051508705166e-13 1.0 1.0 1.0 0.0 1.2584470534971875e-14 1.0 1.0 1.0 0.0 1.9960051508705166e-13 1.0 1.0 1.0 0.0 1.5641142870453328e-22 5942.574955414761 1.740795387723069e8
15400 224756.86257543578 14.607821929459162 1.2678319158673424e-14 1.0 1.0 1.0 0.0 1.5000558587964028e-13 1.0 1.0 1.0 0.0 1.2644321114229165e-14 1.0 1.0 1.0 0.0 1.5000558587964028e-13 1.0 1.0 1.0 0.0 1.5670027055634446e-22 5942.574955414761 1.7407953877230698e8
15450 225487.2536719094 14.607821929459107 1.275723420580952e-14 1.0 1.0 1.0 0.0 1.818989403545573e-13 1.0 1.0 1.0 0.0 1.272302191442961e-14 1.0 1.0 1.0 0.0 1.818989403545573e-13 1.0 1.0 1.0 0.0 1.574544687249625e-22 5942.574955414757 1.7407953877230707e8
15500 226217.644768383 14.607821929459261 1.2870083511572677e-14 1.0 1.0 1.0 0.0 1.6618116279036445e-13 1.0 1.0 1.0 0.0 1.2835626740593083e-14 1.0 1.0 1.0 0.0 1.6618116279036445e-13 1.0 1.0 1.0 0.0 1.5796261642722286e-22 5942.574955414759 1.74079538772307e8
15550 226948.03586485662 14.607821929458845 1.2902131239473574e-14 1.0 1.0 1.0 0.0 1.7671054776055331e-13 1.0 1.0 1.0 0.0 1.286750930708093e-14 1.0 1.0 1.0 0.0 1.7671054776055331e-13 1.0 1.0 1.0 0.0 1.5852068741251235e-22 5942.57495541476 1.740795387723069e8
15600 227678.42696133023 14.607821929458963 1.3037224122315234e-14 1.0 1.0 1.0 0.0 2.0082131334445714e-13 1.0 1.0 1.0 0.0 1.30022757563078e-14 1.0 1.0 1.0 0.0 2.0082131334445714e-13 1.0 1.0 1.0 0.0 1.587533655709158e-22 5942.574955414761 1.7407953877230692e8
15650 228408.81805780384 14.60782192945909 1.3023161787813378e-14 1.0 1.0 1.0 0.0 1.6511296431512813e-13 1.0 1.0 1.0 0.0 1.2988254069634965e-14 1.0 1.0 1.0 0.0 1.6511296431512813e-13 1.0 1.0 1.0 0.0 1.5943713625097494e-22 5942.574955414759 1.7407953877230695e8
15700 229139.20915427746 14.607821929459176 1.3096727707422764e-14 1.0 1.0 1.0 0.0 1.7426895124572638e-13 1.0 1.0 1.0 0.0 1.3061615315235838e-14 1.0 1.0 1.0 0.0 1.7426895124572638e-13 1.0 1.0 1.0 0.0 1.596187489083782e-22 5942.5749554147615 1.7407953877230695e8
15750 229869.60025075107 14.607821929459 1.323184793108048e-14 1.0 1.0 1.0 0.0 1.785417451466739e-13 1.0 1.0 1.0 0.0 1.3196357573958912e-14 1.0 1.0 1.0 0.0 1.785417451466739e-13 1.0 1.0 1.0 0.0 1.6032684047352906e-22 5942.57495541476 1.7407953877230704e8
15800 230599.99134722468 14.607821929458787 1.3408426430707639e-14 1.0 1.0 1.0 0.0 1.9197052597821722e-13 1.0 1.0 1.0 0.0 1.3372461998549027e-14 1.0 1.0 1.0 0.0 1.9197052597821722e-13 1.0 1.0 1.0 0.0 1.606352950436731e-22 5942.574955414759 1.7407953877230707e8
15850 231330.3824436983 14.607821929458773 1.347086525017203e-14 1.0 1.0 1.0 0.0 1.5916157281024135e-13 1.0 1.0 1.0 0.0 1.3434718421035022e-14 1.0 1.0 1.0 0.0 1.5916157281024135e-13 1.0 1.0 1.0 0.0 1.6115948951547853e-22 5942.574955414761 1.7407953877230704e8
15900 232060.7735401719 14.607821929458709 1.346551064424957e-14 1.0 1.0 1.0 0.0 1.8540873534462157e-13 1.0 1.0 1.0 0.0 1.3429458492200885e-14 1.0 1.0 1.0 0.0 1.8540873534462157e-13 1.0 1.0 1.0 0.0 1.6175589445023678e-22 5942.574955414763 1.7407953877230695e8
15950 232791.16463664552 14.60782192945876 1.3552371698532116e-14 1.0 1.0 1.0 0.0 1.6297656736465556e-13 1.0 1.0 1.0 0.0 1.3516022275800054e-14 1.0 1.0 1.0 0.0 1.6297656736465556e-13 1.0 1.0 1.0 0.0 1.6225601876772464e-22 5942.574955414761 1.7407953877230695e8
16000 233513.72515087156 14.60782192945865 1.359330425190123e-14 1.0 1.0 1.0 0.0 1.971589185722246e-13 1.0 1.0 1.0 0.0 1.3556890479457429e-14 1.0 1.0 1.0 0.0 1.971589185722246e-13 1.0 1.0 1.0 0.0 1.6257115949184575e-22 5942.574955414759 1.7407953877230704e8
16050 234244.11624734517 14.607821929458717 1.3778230403946893e-14 1.0 1.0 1.0 0.0 1.6221356845376944e-13 1.0 1.0 1.0 0.0 1.3741249702724961e-14 1.0 1.0 1.0 0.0 1.6221356845376944e-13 1.0 1.0 1.0 0.0 1.6311541242558253e-22 5942.574955414758 1.7407953877230707e8
16100 234974.50734381878 14.607821929458556 1.3864202154973422e-14 1.0 1.0 1.0 0.0 2.2493207892837243e-13 1.0 1.0 1.0 0.0 1.3827009763512643e-14 1.0 1.0 1.0 0.0 2.2493207892837243e-13 1.0 1.0 1.0 0.0 1.639186423900327e-22 5942.574955414761 1.7407953877230698e8
16150 235704.8984402924 14.607821929458394 1.4012834875662001e-14 1.0 1.0 1.0 0.0 1.8006774296843705e-13 1.0 1.0 1.0 0.0 1.3975252145723148e-14 1.0 1.0 1.0 0.0 1.8006774296843705e-13 1.0 1.0 1.0 0.0 1.6414775459964837e-22 5942.574955414761 1.7407953877230677e8
16200 236435.289536766 14.60782192945822 1.4138639260422955e-14 1.0 1.0 1.0 0.0 2.171494900373618e-13 1.0 1.0 1.0 0.0 1.4100737664735044e-14 1.0 1.0 1.0 0.0 2.171494900373618e-13 1.0 1.0 1.0 0.0 1.6455427276145666e-22 5942.574955414759 1.7407953877230692e8
16250 237165.68063323962 14.607821929458295 1.4270708707193077e-14 1.0 1.0 1.0 0.0 1.5321018130535122e-13 1.0 1.0 1.0 0.0 1.4232514095864906e-14 1.0 1.0 1.0 0.0 1.5321018130535122e-13 1.0 1.0 1.0 0.0 1.6508203318204992e-22 5942.574955414759 1.7407953877230695e8
16300 237896.07172971324 14.607821929458332 1.43006570340597e-14 1.0 1.0 1.0 0.0 1.715221551665439e-13 1.0 1.0 1.0 0.0 1.4262281523996057e-14 1.0 1.0 1.0 0.0 1.715221551665439e-13 1.0 1.0 1.0 0.0 1.6532451769961977e-22 5942.574955414764 1.740795387723069e8
16350 238626.46282618685 14.607821929458204 1.437928523345173e-14 1.0 1.0 1.0 0.0 1.887659305525041e-13 1.0 1.0 1.0 0.0 1.4340757788735837e-14 1.0 1.0 1.0 0.0 1.887659305525041e-13 1.0 1.0 1.0 0.0 1.65852278120213e-22 5942.574955414759 1.7407953877230692e8
16400 239356.85392266046 14.607821929458039 1.4495014185246707e-14 1.0 1.0 1.0 0.0 1.5626217694888377e-13 1.0 1.0 1.0 0.0 1.445616437131011e-14 1.0 1.0 1.0 0.0 1.5626217694888377e-13 1.0 1.0 1.0 0.0 1.6632833228338327e-22 5942.574955414761 1.7407953877230686e8
16450 240087.24501913408 14.607821929457945 1.4636215724017092e-14 1.0 1.0 1.0 0.0 1.8846073098815498e-13 1.0 1.0 1.0 0.0 1.4597015374674233e-14 1.0 1.0 1.0 0.0 1.8846073098815498e-13 1.0 1.0 1.0 0.0 1.6700318809147294e-22 5942.574955414759 1.7407953877230692e8
16500 240817.6361156077 14.60782192945805 1.4705154522799143e-14 1.0 1.0 1.0 0.0 2.10740299185943e-13 1.0 1.0 1.0 0.0 1.4665757328250033e-14 1.0 1.0 1.0 0.0 2.10740299185943e-13 1.0 1.0 1.0 0.0 1.6774044800334896e-22 5942.574955414763 1.7407953877230707e8
16550 241548.0272120813 14.607821929457812 1.4809862021156753e-14 1.0 1.0 1.0 0.0 1.90902327502981e-13 1.0 1.0 1.0 0.0 1.4770177690444754e-14 1.0 1.0 1.0 0.0 1.90902327502981e-13 1.0 1.0 1.0 0.0 1.6805113129148536e-22 5942.574955414765 1.74079538772307e8
16600 242270.5877263073 14.607821929457891 1.486565851680691e-14 1.0 1.0 1.0 0.0 1.9166532641386074e-13 1.0 1.0 1.0 0.0 1.482578153249175e-14 1.0 1.0 1.0 0.0 1.9166532641386074e-13 1.0 1.0 1.0 0.0 1.6847859940242193e-22 5942.574955414761 1.740795387723068e8
16650 243000.97882278092 14.607821929457808 1.500411443711022e-14 1.0 1.0 1.0 0.0 1.872399327307382e-13 1.0 1.0 1.0 0.0 1.496396979120955e-14 1.0 1.0 1.0 0.0 1.872399327307382e-13 1.0 1.0 1.0 0.0 1.6937186957376386e-22 5942.574955414761 1.7407953877230695e8
16700 243731.36991925453 14.607821929457812 1.5086014908601897e-14 1.0 1.0 1.0 0.0 1.6892795886954163e-13 1.0 1.0 1.0 0.0 1.5045560387452537e-14 1.0 1.0 1.0 0.0 1.6892795886954163e-13 1.0 1.0 1.0 0.0 1.6961167962974288e-22 5942.574955414761 1.740795387723069e8
16750 244461.76101572815 14.607821929457792 1.5229460758471858e-14 1.0 1.0 1.0 0.0 1.7167475494872278e-13 1.0 1.0 1.0 0.0 1.5188592981610157e-14 1.0 1.0 1.0 0.0 1.7167475494872278e-13 1.0 1.0 1.0 0.0 1.6975788353004238e-22 5942.574955414761 1.74079538772307e8
16800 245192.15211220176 14.607821929457765 1.5274420677868757e-14 1.0 1.0 1.0 0.0 2.298152719580201e-13 1.0 1.0 1.0 0.0 1.5233402585432366e-14 1.0 1.0 1.0 0.0 2.298152719580201e-13 1.0 1.0 1.0 0.0 1.7029678754059746e-22 5942.574955414761 1.7407953877230695e8
16850 245922.54320867406 14.607821929457632 1.538726925432432e-14 1.0 1.0 1.0 0.0 1.9105492728515154e-13 1.0 1.0 1.0 0.0 1.5346018733256485e-14 1.0 1.0 1.0 0.0 1.9105492728515154e-13 1.0 1.0 1.0 0.0 1.7095247637395273e-22 5942.574955414758 1.74079538772307e8
16900 246652.93430514666 14.607821929457783 1.5377117015086023e-14 1.0 1.0 1.0 0.0 1.9670111922568936e-13 1.0 1.0 1.0 0.0 1.5335860138495997e-14 1.0 1.0 1.0 0.0 1.9670111922568936e-13 1.0 1.0 1.0 0.0 1.714864772049246e-22 5942.574955414759 1.7407953877230698e8
16950 247383.32540161916 14.607821929457552 1.534283265680478e-14 1.0 1.0 1.0 0.0 1.8662953360203215e-13 1.0 1.0 1.0 0.0 1.53017073963984e-14 1.0 1.0 1.0 0.0 1.8662953360203215e-13 1.0 1.0 1.0 0.0 1.716465548747266e-22 5942.574955414759 1.740795387723068e8
17000 248113.71649809222 14.607821929457907 1.540251359122431e-14 1.0 1.0 1.0 0.0 2.1898068742348055e-13 1.0 1.0 1.0 0.0 1.5361159445822068e-14 1.0 1.0 1.0 0.0 2.1898068742348055e-13 1.0 1.0 1.0 0.0 1.7227455188702668e-22 5942.574955414759 1.7407953877230698e8
17050 248844.1075945647 14.607821929457268 1.5502083553136743e-14 1.0 1.0 1.0 0.0 2.0906170158199773e-13 1.0 1.0 1.0 0.0 1.5460528591092925e-14 1.0 1.0 1.0 0.0 2.0906170158199773e-13 1.0 1.0 1.0 0.0 1.7261688297065472e-22 5942.574955414759 1.7407953877230686e8
17100 249574.49869103718 14.607821929457712 1.554811810042963e-14 1.0 1.0 1.0 0.0 1.8098334166149526e-13 1.0 1.0 1.0 0.0 1.5506395940918604e-14 1.0 1.0 1.0 0.0 1.8098334166149526e-13 1.0 1.0 1.0 0.0 1.7319456667427706e-22 5942.574955414761 1.740795387723071e8
17150 250304.88978750934 14.607821929457044 1.5561909120678587e-14 1.0 1.0 1.0 0.0 1.934965237999822e-13 1.0 1.0 1.0 0.0 1.552016277861581e-14 1.0 1.0 1.0 0.0 1.934965237999822e-13 1.0 1.0 1.0 0.0 1.734994552956333e-22 5942.574955414759 1.7407953877230692e8
